session,mp_name,constituency.x,days_attended,nature_of_membership,start_of_term,end_of_term,no_of_term,standing_committee_membership,state,constituency.y,political_party,gender,educational_qualifications,educational_qualifications_details,age,debates,private_member_bills,questions,attendance,national_debates_average,national_private_member_bills_average,national_questions_average,national_attendance_average,states_debates_average,states_private_member_bills_average,states_questions_average,states_attendance_average,full_name
6,ysavinashreddy,kadapa,9,elected,2014-05-18T00:00:00Z,inoffice,first,labour,andhrapradesh,kadapa,yuvajanasramikarythucongressparty,male,professionalpostgraduate,btechmba,33,8,0,201,0.38,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Y.S. Avinash Reddy
6,hukumsingh,kairana,20,elected,2014-05-18T00:00:00Z,03/02/2018,first,waterresources,uttarpradesh,kairana,bharatiyajanataparty,male,professionalgraduate,ballb,79,57,0,202,0.95,56.8,1.8,227,0.8,93.5,1.3,151,0.88,Hukum Singh
6,brijbhushansharansingh,kaiserganj,12,elected,2014-05-18T00:00:00Z,inoffice,fifth,urbandevelopment,uttarpradesh,kaiserganj,bharatiyajanataparty,male,postgraduate,mallb;educatedatsaketmahavidyalayavadhuniversityfaizabaduttarpradesh,61,6,0,22,0.86,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Brij Bhushan Sharan Singh
6,narasimhamthota,kakinada,18,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,andhrapradesh,kakinada,telugudesamparty,male,graduate,bcomicwai,55,62,0,129,0.95,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Thota Narasimham
6,arkakesharideo,kalahandi,14,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairs,odisha,kalahandi,bijujanatadal,male,graduate,ba,39,25,0,102,0.87,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Arka Keshari Deo
6,gauravgogoi,kaliabor,14,elected,2014-05-18T00:00:00Z,inoffice,first,defence,assam,kaliabor,indiannationalcongress,male,postgraduate,postgraduate,35,79,3,234,0.8,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Gourav Gogoi
6,kkamaraj,kallakurichi,20,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,tamilnadu,kallakurichi,allindiaannadravidamunnetrakazhagam,male,professionalpostgraduate,msgeneralsurgery,52,49,0,207,0.86,57.5,1.8,231,0.8,39.4,0,340,0.78,K. Kamaraj
6,kanteknathshinde,kalyan,17,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,maharashtra,kalyan,shivsena,male,professionalpostgraduate,mbbsmsorthpaedicsfinalyr,31,103,3,651,0.82,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Shrikant Eknath Shinde
6,kmaragatham,kancheepuram,19,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,tamilnadu,kancheepuram,allindiaannadravidamunnetrakazhagam,female,graduate,bcom,35,36,0,424,0.81,57.5,1.8,231,0.8,39.4,0,340,0.78,K. Maragatham
6,pratyusharajeshwarisingh,kandhamal,17,elected,2014-10-19T00:00:00Z,inoffice,first,defence,odisha,kandhamal,bijujanatadal,female,graduate,basophiagirlscollegeajmerrajasthan,46,13,0,117,0.88,52.4,1.7,213,0.8,46.5,2.6,166,0.83,Pratyusha Rajeshwari Singh
6,shantakumar,kangra,19,elected,2014-05-18T00:00:00Z,inoffice,fourth,no,himachalpradesh,kangra,bharatiyajanataparty,male,professionalgraduate,ballb;educatedatpanjabuniversityanddelhilawcollegedelhi,83,0,0,13,0.9,57.5,1.8,231,0.8,32.8,0.8,154,0.9,Shanta Kumar
6,vikramusendi,kanker,19,elected,2014-05-18T00:00:00Z,inoffice,first,science&technologyenvironment&forests,chhattisgarh,kanker,bharatiyajanataparty,male,inter/highersecondary,intermediate,52,21,0,86,0.97,57.5,1.8,231,0.8,22.8,0.1,171,0.85,Vikram Dev Usendi
6,dimpleyadav,kannauj,4,elected,2014-05-18T00:00:00Z,inoffice,second,waterresources,uttarpradesh,kannauj,samajwadiparty,female,graduate,graduationinhumanitiesfromlucknowuniversity,40,2,0,0,0.34,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Dimple Yadav
6,pksreemathiteacher,kannur,16,elected,2014-05-18T00:00:00Z,inoffice,first,humanresourcedevelopment,kerala,kannur,communistpartyofindiamarxist,female,others,pre-degree,68,136,0,413,0.77,57.5,1.8,231,0.8,117.7,3.4,348,0.78,P.K. Sreemathi Teacher
6,murlimanoharjoshi,kanpur,18,elected,2014-05-18T00:00:00Z,inoffice,sixth,defence,uttarpradesh,kanpur,bharatiyajanataparty,male,doctorate,mscphysicsdphil;educatedatallahabaduniversityallahabaduttarpradesh,84,0,0,2,0.91,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Murli Manohar Joshi
6,sisiradhikari,kanthi,9,elected,2014-05-18T00:00:00Z,inoffice,second,ruraldevelopment,westbengal,kanthi,allindiatrinamoolcongress,male,inter/highersecondary,isc,76,0,0,181,0.45,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Sisir Kumar Adhikari
6,manojrajoria,karauli-dholpur,20,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,rajasthan,karauli-dholpur,bharatiyajanataparty,male,professionalpostgraduate,bhmsmdhomoeopathy,48,241,12,367,0.93,57.5,1.8,231,0.8,124,3.6,315,0.87,Manoj Rajoria
6,radheshyambiswas,karimganj,19,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,assam,karimganj,allindiauniteddemocraticfront,male,undergraduate,undergraduate,63,63,0,164,0.91,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Radheshyam Biswas
6,bvinodkumar,karimnagar,17,elected,2014-05-18T00:00:00Z,inoffice,second,waterresources,telangana,karimnagar,telanganarashtrasamithi,male,professionalgraduate,"bscllb
educatedatuniversitycollegeoflaw
kakatiyauniversityhanamkondawarangalandhrapradesh",58,91,7,455,0.79,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Vinod Kumar Boinapally
6,ashwinikumar,karnal,12,elected,2014-05-18T00:00:00Z,inoffice,first,homeaffairs,haryana,karnal,bharatiyajanataparty,male,professionalgraduate,bcomdegreeinjournalism,61,7,0,332,0.58,57.5,1.8,231,0.8,53.4,2.8,217,0.86,Ashwini Kumar
6,pkarunakaran,kasaragod,19,elected,2014-05-18T00:00:00Z,inoffice,third,informationtechnology,kerala,kasaragod,communistpartyofindiamarxist,male,postgraduate,ma;educatedatmacollegekothamangalam,72,174,13,290,0.81,57.5,1.8,231,0.8,117.7,3.4,348,0.78,P. Karunakaran
6,tariqanwar,katihar,18,elected,2014-05-18T00:00:00Z,inoffice,fifth,personnelpublicgrievanceslawandjustice,bihar,katihar,nationalistcongressparty,male,undergraduate,bsceducatedatcollegeofcommercepatnamagadhuniversitybodhgayabihar,67,37,0,121,0.89,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Tariq Anwar
6,vinodkumarsonkar,kaushambi,18,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,uttarpradesh,kaushambi,bharatiyajanataparty,male,graduate,ba,48,65,0,118,0.89,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Vinod Kumar Sonkar
6,"baijyayant""jay""panda",kendrapara,13,elected,2014-05-18T00:00:00Z,inoffice,second,homeaffairs,odisha,kendrapara,bijujanatadal,male,graduate,dualdegreecourseinengineeringandmanagementincommunications;educatedatmichigantechnologicaluniversityusa,54,18,21,438,0.82,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Baijayant Jay Panda
6,sakuntalalaguri,keonjhar,17,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,odisha,keonjhar,bijujanatadal,female,matric,matric,37,10,0,254,0.82,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Sakuntala Laguri
6,ranjitsinghbrahmpura,khadoorsahib,6,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairs,punjab,khadoorsahib,shiromaniakalidal,male,undermatric,undermatric,80,6,0,30,0.66,57.5,1.8,231,0.8,40.5,0.9,107,0.7,Ranjit Singh Brahmpura
6,choudharymehboobalikaiser,khagaria,20,elected,2014-05-18T00:00:00Z,inoffice,first,personnelpublicgrievanceslawandjustice,bihar,khagaria,lokjanshaktiparty,male,graduate,graduate,50,2,0,4,0.88,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Mahboob Ali Kaiser
6,nagendrasingh,khajuraho,16,elected,2014-05-18T00:00:00Z,inoffice,first,science&technologyenvironment&forests,madhyapradesh,khajuraho,bharatiyajanataparty,male,graduate,bcom,74,7,0,0,0.84,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Nagendra Singh
6,psrinivasareddy,khammam,6,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,telangana,khammam,yuvajanasramikarythucongressparty,male,graduate,graduate,52,32,0,346,0.65,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Ponguleti Srinivasa Reddy
6,nandkumarsinghchauhan,khandwa,12,elected,2014-05-18T00:00:00Z,inoffice,fifth,healthandfamilywelfare,madhyapradesh,khandwa,bharatiyajanataparty,male,graduate,"ba
educatedatsevasadanmahavidyalayaburhanpur",65,5,0,0,0.51,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Nandkumar Singh Chouhan (Nandu Bhaiya)
6,subhashpatel,khargone,20,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,madhyapradesh,khargone,bharatiyajanataparty,male,postgraduate,masociology,39,8,0,95,0.92,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Subhash Patel
6,devusinhjesingbhaichauhan,kheda,17,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,gujarat,kheda,bharatiyajanataparty,male,inter/highersecondary,informationnotavailable,53,21,0,214,0.84,57.5,1.8,231,0.8,36.2,2,219,0.84,Chauhan Devusinh Jesingbhai
6,ajaymisrateni,kheri,18,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,uttarpradesh,kheri,bharatiyajanataparty,male,professionalgraduate,bscllb,57,215,5,371,0.97,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Ajay Misra Teni
6,kariyamunda,khunti,20,elected,2014-05-18T00:00:00Z,inoffice,eighth,socialjustice&empowerment,jharkhand,khunti,bharatiyajanataparty,male,postgraduate,ma;educatedatranchiuniversityranchijharkhand,81,2,0,0,0.95,57.5,1.8,231,0.8,72.2,5.3,337,0.85,Kariya Munda
6,mohammadasrarulhaque,kishanganj,19,elected,2014-05-18T00:00:00Z,inoffice,second,industry,bihar,kishanganj,indiannationalcongress,male,postgraduate,fazilma;educatedatdarululoomdeobanduttarpradesh,76,13,0,1,0.9,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Asrarul Haque Mohammad
6,ravindrakumarray,kodarma,17,elected,2014-05-18T00:00:00Z,inoffice,first,coal&steel,jharkhand,kodarma,bharatiyajanataparty,male,doctorate,maphd,59,53,0,268,0.78,57.5,1.8,231,0.8,72.2,5.3,337,0.85,Ravindra Kumar Ray
6,nabakumarsaraniahira,kokrajhar,14,elected,2014-05-18T00:00:00Z,inoffice,first,labour,assam,kokrajhar,independent,male,inter/highersecondary,highersecondary,48,17,0,54,0.82,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Naba Kumar Sarania (Hira)
6,khmuniyappa,kolar,12,elected,2014-05-18T00:00:00Z,inoffice,seventh,railways,karnataka,kolar,indiannationalcongress,male,professionalgraduate,ballb;educatedatbangaloreuniversitykarnataka,69,20,0,0,0.8,57.5,1.8,231,0.8,41.9,0.3,304,0.81,K.H. Muniyappa
6,dhananjaymahadik,kolhapur,7,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,maharashtra,kolhapur,nationalistcongressparty,male,graduate,bcom,46,46,1,884,0.72,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Dhananjay Bhimrao Mahadik
6,subratabakshi,kolkatadakshin,3,elected,2014-05-18T00:00:00Z,inoffice,second,transporttourismandculture,westbengal,kolkatadakshin,allindiatrinamoolcongress,male,professionalgraduate,bscllb,67,0,0,0,0.27,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Subrata Bakshi
6,sudipbandyopadhyay,kolkatauttar,17,elected,2014-05-18T00:00:00Z,inoffice,fourth,railways,westbengal,kolkatauttar,allindiatrinamoolcongress,male,graduate,bsc;educatedatkncollegeberhamporewestbengal,65,47,0,0,0.57,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Sudip Bandyopadhyay
6,nkpremachandran,kollam,19,elected,2014-05-18T00:00:00Z,inoffice,third,humanresourcedevelopment,kerala,kollam,revolutionarysocialistparty,male,professionalgraduate,bscllb,57,250,4,391,0.87,57.5,1.8,231,0.8,117.7,3.4,348,0.78,N.K.Premachandran
6,sangannakaradi,koppal,9,elected,2014-05-18T00:00:00Z,inoffice,first,agriculture,karnataka,koppal,bharatiyajanataparty,male,inter/highersecondary,slc,67,34,0,148,0.83,57.5,1.8,231,0.8,41.9,0.3,304,0.81,Karadi Sanganna Amarappa
6,jhinahikaka,koraput,17,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,odisha,koraput,bijujanatadal,male,postgraduate,mallb,42,7,0,10,0.71,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Jhina Hikaka
6,banshilalmahto,korba,18,elected,2014-05-18T00:00:00Z,inoffice,first,coal&steel,chhattisgarh,korba,bharatiyajanataparty,male,professionalgraduate,bams,77,29,0,319,0.83,57.5,1.8,231,0.8,22.8,0.1,171,0.85,Banshilal Mahto
6,ombirla,kota,14,elected,2014-05-18T00:00:00Z,inoffice,first,energy,rajasthan,kota,bharatiyajanataparty,male,postgraduate,mcom,55,142,5,566,0.87,57.5,1.8,231,0.8,124,3.6,315,0.87,Om Birla
6,josekmani,kottayam,17,elected,2014-05-18T00:00:00Z,inoffice,second,externalaffairs,kerala,kottayam,keralacongressm,male,postgraduate,bcommbamarketing;educatedatloyolacollegechennaiandpsgcollegeoftechnologycoimbatore,52,108,0,334,0.77,57.5,1.8,231,0.8,117.7,3.4,348,0.78,Jose K. Mani
6,mkraghavan,kozhikode,14,elected,2014-05-18T00:00:00Z,inoffice,second,healthandfamilywelfare,kerala,kozhikode,indiannationalcongress,male,graduate,bahistory,65,62,15,305,0.74,57.5,1.8,231,0.8,117.7,3.4,348,0.78,M. K. Raghavan
6,kashokkumar,krishnagiri,20,elected,2014-05-18T00:00:00Z,inoffice,first,chemicals&fertilizers,tamilnadu,krishnagiri,allindiaannadravidamunnetrakazhagam,male,matric,matric,64,77,0,330,0.87,57.5,1.8,231,0.8,39.4,0,340,0.78,K. Ashok Kumar
6,tapaspaul,krishnanagar,7,elected,2014-05-18T00:00:00Z,inoffice,second,industry,westbengal,krishnanagar,allindiatrinamoolcongress,male,graduate,bscbioscience;educatedatburdwanuniversity,59,8,0,7,0.47,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Tapas Paul
6,renukabutta,kurnool,12,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,andhrapradesh,kurnool,yuvajanasramikarythucongressparty,female,inter/highersecondary,highersecondary,46,43,0,107,0.63,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Butta Renuka
6,rajkumarsaini,kurukshetra,17,elected,2014-05-18T00:00:00Z,inoffice,first,industry,haryana,kurukshetra,bharatiyajanataparty,male,graduate,graduate,64,23,0,44,0.89,57.5,1.8,231,0.8,53.4,2.8,217,0.86,Raj Kumar Saini
6,rajeshpandey,kushinagar,20,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,uttarpradesh,kushinagar,bharatiyajanataparty,male,postdiplomacourse,pgdbaeducatedatinstituteofproductivityandmanagementlucknowup,58,8,2,61,0.94,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Rajesh Pandey Urf Guddu
6,thupstanchhewang,ladakh,19,elected,2014-05-18T00:00:00Z,inoffice,second,defence,jammuandkashmir,ladakh,bharatiyajanataparty,male,professionalgraduate,ballb;educatedatramjascollegeuniversityofdelhiandlawfacultyuniversityofdelhidelhi,70,20,0,31,0.9,57.5,1.8,231,0.8,25,0,68,0.54,Thupstan Chhewang
6,faizalppmohammad,lakshadweep,16,elected,2014-05-18T00:00:00Z,inoffice,first,homeaffairs,lakshadweep,lakshadweep,nationalistcongressparty,male,professionalpostgraduate,mba,42,43,0,319,0.79,57.5,1.8,231,0.8,43,0,319,0.79,P.P. Mohammed Faizal
6,neelamsonker,lalganj,19,elected,2014-05-18T00:00:00Z,inoffice,first,humanresourcedevelopment,uttarpradesh,lalganj,bharatiyajanataparty,female,postgraduate,ma,45,48,0,305,0.95,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Neelam Sonkar
6,sunilgaikwad,latur,20,elected,2014-05-18T00:00:00Z,inoffice,first,informationtechnology,maharashtra,latur,bharatiyajanataparty,male,doctorate,phdmbamarketingmapolscbmctndmdacu,47,36,0,595,0.97,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Sunil Baliram Gaikwad
6,sudarshanbhagat,lohardaga,14,elected,2014-05-18T00:00:00Z,inoffice,second,no,jharkhand,lohardaga,bharatiyajanataparty,male,graduate,bahons;educatedatkartikuraoncollegegumlauniversityofranchijharkhand,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sudarshan Bhagat
6,ravneetsinghbittu,ludhiana,18,elected,2014-05-18T00:00:00Z,inoffice,second,petroleum&naturalgas,punjab,ludhiana,indiannationalcongress,male,graduate,bcaeducatedatgurunanakpublicschoolchandigarhandeasterninstituteforintegratedlearninginmanagementuniversitysikkim,42,48,4,425,0.88,57.5,1.8,231,0.8,40.5,0.9,107,0.7,Ravneet Singh
6,ramcharitra,machhlishahr,20,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,uttarpradesh,machhlishahr,bharatiyajanataparty,male,inter/highersecondary,inter-mediate,53,22,0,460,0.97,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Ram Charitra Nishad
6,konakallanarayanarao,machilipatnam,13,elected,2014-05-18T00:00:00Z,inoffice,second,agriculture,andhrapradesh,machilipatnam,telugudesamparty,male,inter/highersecondary,NA,67,1,0,138,0.81,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Konakalla Narayana Rao
6,vijaysinhmohitepatil,madha,4,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,maharashtra,madha,nationalistcongressparty,male,matric,matric,73,0,0,857,0.59,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Vijaysinh Shankarrao Mohite Patil
6,rajeshranjan,madhepura,19,elected,2014-05-18T00:00:00Z,inoffice,fifth,transporttourismandculture,bihar,madhepura,rashtriyajanatadal,male,graduate,ba,50,193,19,288,0.75,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Rajesh Ranjan @ Pappu Yadav
6,hukmdeonarayanyadav,madhubani,19,elected,2014-05-18T00:00:00Z,inoffice,fifth,agriculture,bihar,madhubani,bharatiyajanataparty,male,graduate,graduateamanatlandsurveying;educatedatchandradharimithilacollegedarbhangabihar,78,36,0,31,0.98,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Hukamdeo Narayan Yadav
6,rgopalakrishnan,madurai,20,elected,2014-05-18T00:00:00Z,inoffice,first,urbandevelopment,tamilnadu,madurai,allindiaannadravidamunnetrakazhagam,male,graduate,bcom,49,24,0,352,0.78,57.5,1.8,231,0.8,39.4,0,340,0.78,R. Gopalakrishnan
6,seetaramajmeeranaik,mahabubabad,16,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,telangana,mahabubabad,telanganarashtrasamithi,male,doctorate,educatedatkakatiyauniversitywarangal,60,24,0,122,0.72,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Azmeera Seetaram Naik
6,apjithenderreddy,mahabubnagar,17,elected,2014-05-18T00:00:00Z,inoffice,second,defence,telangana,mahabubnagar,telanganarashtrasamithi,male,graduate,educatedatosmaniauniversityhyderabadtelangana,63,76,4,121,0.86,57.5,1.8,231,0.8,33.9,1.4,247,0.69,A.P. Jithender Reddy
6,pankajchowdhary,maharajganj,10,elected,2014-05-18T00:00:00Z,inoffice,fifth,chemicals&fertilizersandscience&technologyenvironment&forests,uttarpradesh,maharajganj,bharatiyajanataparty,male,graduate,ba;educatedatgorakhpuruniversitygorakhpuruttarpradesh,53,24,2,268,0.85,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Pankaj Chowdhary
6,janardansinghsigriwal,maharajganj,20,elected,2014-05-18T00:00:00Z,inoffice,first,coal&steel,bihar,maharajganj,bharatiyajanataparty,male,postgraduate,ma,59,68,10,341,0.95,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Janardan Singh Sigriwal
6,chandulalsahu,mahasamund,19,elected,2014-05-18T00:00:00Z,inoffice,second,coal&steel,chhattisgarh,mahasamund,bharatiyajanataparty,male,professionalgraduate,bcomllb;educatedatrajivlochancollegerajimand;durgacollegeraipur,58,15,0,159,0.95,57.5,1.8,231,0.8,22.8,0.1,171,0.85,Chandu Lal Sahu
6,jayshreebenpatel,mahesana,18,elected,2014-05-18T00:00:00Z,inoffice,second,petroleum&naturalgas,gujarat,mahesana,bharatiyajanataparty,female,matric,ssc,58,113,6,353,0.98,57.5,1.8,231,0.8,36.2,2,219,0.84,Jayshreeben Kanubhai Patel
6,tejpratapsinghyadav,mainpuri,19,elected,2014-09-16T00:00:00Z,inoffice,first,socialjustice&empowerment,uttarpradesh,mainpuri,samajwadiparty,male,professionalpostgraduate,mbaleedsuniversityuk,31,9,0,57,0.84,52.4,1.7,213,0.8,88.4,1.2,145,0.88,Tej Pratap Singh Yadav
6,eahamed,malappuram,6,elected,2014-05-18T00:00:00Z,31/01/2017,seventh,no,kerala,malappuram,indianunionmuslimleague,male,professionalgraduate,babl;educatedatgovernmentbrennencollegetellicherryandgovernmentlawcollegethiruvananthapuramkerala,79,14,0,53,0.64,43.5,1.2,174,0.8,82.2,2.5,271,0.78,E. Ahamed
6,ahkhanchoudhary,maldahadakshin,18,elected,2014-05-18T00:00:00Z,inoffice,third,personnelpublicgrievanceslawandjustice,westbengal,maldahadakshin,indiannationalcongress,male,graduate,"graduatedegreeinindustrialpsychology
educatedatnorthamptoncollegeoftechnologyenglandanduniversityofgulephontariocanada",80,2,0,0,0.77,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Abu Hasem Khan Choudhury
6,mausamnoor,maldahauttar,14,elected,2014-05-18T00:00:00Z,inoffice,second,ruraldevelopment,westbengal,maldahauttar,indiannationalcongress,female,professionalgraduate,llb;educatedatcalcuttauniversity,38,8,0,184,0.51,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Mausam Noor
6,chmallareddy,malkajgiri,19,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,telangana,malkajgiri,telugudesamparty,male,undergraduate,undergraduate,64,21,0,366,0.79,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Malla Reddy
6,ramswaroopsharma,mandi,19,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairs,himachalpradesh,mandi,bharatiyajanataparty,male,matric,10thclass,59,19,0,47,0.85,57.5,1.8,231,0.8,32.8,0.8,154,0.9,Ram Swaroop Sharma
6,faggansinghkulaste,mandla,18,elected,2014-05-18T00:00:00Z,inoffice,fifth,socialjustice&empowermentandhumanresourcedevelopment,madhyapradesh,mandla,bharatiyajanataparty,male,postgraduate,"mabedandllb
educatedatmandlacollegeharisinghgauruniversitysagarandranidurgawatiuniversityjabalpurmadhyapradesh",58,16,1,87,0.9,38.5,1.2,152,0.8,39.2,0.6,141,0.82,Faggan Singh Kulaste
6,sudheergupta,mandsour,8,elected,2014-05-18T00:00:00Z,inoffice,first,railwaysandwaterresources,madhyapradesh,mandsour,bharatiyajanataparty,male,postgraduate,mcom,58,351,1,753,0.91,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Sudhir Gupta
6,csputtaraju,mandya,5,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,karnataka,mandya,janatadalsecular,male,informationnotavailable,puc,53,1,0,542,0.58,57.5,1.8,231,0.8,41.9,0.3,304,0.81,C.S. Puttaraju
6,ramendeka,mangaldoi,11,elected,2014-05-18T00:00:00Z,inoffice,second,homeaffairs,assam,mangaldoi,bharatiyajanataparty,male,graduate,ba;educatedatpragjyotishcollegeunderguwahatiuniversity,63,28,0,82,0.85,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Ramen Deka
6,hemamalini,mathura,8,elected,2014-05-18T00:00:00Z,inoffice,first,informationtechnology,uttarpradesh,mathura,bharatiyajanataparty,female,matric,matriceducatedatandhramahilasabhachennai,69,16,0,188,0.4,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Hema Malini
6,choudhurymohanjatua,mathurapur,19,elected,2014-05-18T00:00:00Z,inoffice,second,urbandevelopment,westbengal,mathurapur,allindiatrinamoolcongress,male,postgraduate,mcom;educatedatkolkatauniversity,79,0,0,0,0.74,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Choudhury Mohan Jatua
6,rangappabarne,maval,20,elected,2014-05-18T00:00:00Z,inoffice,first,defence,maharashtra,maval,shivsena,male,matric,10thclass,54,254,16,856,0.94,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Shrirang Appa Barne
6,kodikunnilsuresh,mavelikkara,18,elected,2014-05-18T00:00:00Z,inoffice,sixth,labour,kerala,mavelikkara,indiannationalcongress,male,professionalgraduate,ballb;educatedatgovernmentlawcollegetrivandrumkerala,55,86,6,463,0.72,57.5,1.8,231,0.8,117.7,3.4,348,0.78,Suresh Kodikunnil
6,rkbharathimohan,mayiladuthurai,20,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,tamilnadu,mayiladuthurai,allindiaannadravidamunnetrakazhagam,male,diplomacourse,diplomacourse,50,49,0,187,0.82,57.5,1.8,231,0.8,39.4,0,340,0.78,R.K. Bharathi Mohan
